Date,QQQ,SPY,XLE,XLF,XLK,XLU
2010-06-17,40.881195068359375,84.25153350830078,16.35930824279785,9.017683982849121,9.06092357635498,8.760394096374512
2010-06-18,40.9151496887207,84.34288024902344,16.460540771484375,9.06721019744873,9.060517311096191,8.768267631530762
2010-06-21,40.56692886352539,84.10128784179688,16.425024032592773,9.054978370666504,8.995600700378418,8.707051277160645
2010-06-22,40.253536224365234,82.71231079101562,15.945496559143066,8.914356231689453,8.91850471496582,8.491341590881348
2010-06-23,40.088138580322266,82.45567321777344,15.824141502380371,8.871559143066406,8.902275085449219,8.415552139282227
2010-06-24,39.47876739501953,81.08932495117188,15.492623329162598,8.712591171264648,8.72374153137207,8.368911743164062
2010-06-25,39.48662567138672,81.42901611328125,15.537026405334473,8.95103645324707,8.715630531311035,8.406805992126465
2010-06-28,39.34706115722656,81.17234802246094,15.326860427856445,8.865439414978027,8.73185920715332,8.46219253540039
2010-06-29,37.829341888427734,78.6661376953125,14.82070255279541,8.547507286071777,8.407249450683594,8.290205955505371
2010-06-30,37.253658294677734,77.9188232421875,14.705262184143066,8.443572044372559,8.277412414550781,8.237738609313965
2010-07-01,37.14898681640625,77.57157897949219,14.651985168457031,8.364084243774414,8.244950294494629,8.199844360351562
2010-07-02,37.04431915283203,77.14884185791016,14.616466522216797,8.266260147094727,8.232779502868652,8.208588600158691
2010-07-06,37.15770721435547,77.65460968017578,14.758545875549316,8.315171241760254,8.313931465148926,8.304780960083008
2010-07-07,38.343971252441406,80.10041046142578,15.279499053955078,8.682019233703613,8.581727027893066,8.561301231384277
2010-07-08,38.55329513549805,80.8930435180664,15.495588302612305,8.749274253845215,8.634474754333496,8.62834644317627
2010-07-09,38.919647216796875,81.49695587158203,15.575504302978516,8.871559143066406,8.679106712341309,8.6866455078125
2010-07-12,39.03305435180664,81.54979705810547,15.534061431884766,8.883783340454102,8.71967887878418,8.715794563293457
2010-07-13,39.53894805908203,82.78024291992188,15.720544815063477,9.10389232635498,8.845466613769531,8.744946479797363
2010-07-14,39.73956298828125,82.77269744873047,15.70278263092041,9.036638259887695,8.898216247558594,8.74786376953125
2010-07-15,39.77445602416992,82.79534149169922,15.685020446777344,9.018294334411621,8.926621437072754,8.806158065795898
2010-07-16,38.67544937133789,80.51561737060547,15.312065124511719,8.639220237731934,8.670994758605957,8.654581069946289
2010-07-19,39.00688934326172,80.99117279052734,15.409744262695312,8.633106231689453,8.756196975708008,8.78867244720459
2010-07-20,39.477901458740234,81.88949584960938,15.761984825134277,8.72481632232666,8.813010215759277,8.867378234863281
2010-07-21,38.93708801269531,80.8250961303711,15.504465103149414,8.58419418334961,8.707509994506836,8.730372428894043
2010-07-22,39.9227409362793,82.6292724609375,15.847830772399902,8.834871292114258,8.942848205566406,8.870290756225586
2010-07-23,40.175689697265625,83.346435546875,15.918862342834473,8.902128219604492,9.003713607788086,8.884862899780273
2010-07-26,40.50714874267578,84.21453094482422,16.057979583740234,9.024410247802734,9.060517311096191,8.948992729187012
2010-07-27,40.48970413208008,84.20697021484375,15.981022834777832,9.048867225646973,9.084866523742676,9.080167770385742
2010-07-28,40.16697311401367,83.66346740722656,15.945496559143066,8.96938419342041,9.011828422546387,9.036442756652832
2010-07-29,39.87041091918945,83.25585174560547,15.969182014465332,8.99995231628418,8.930679321289062,8.896523475646973
2010-07-30,39.957637786865234,83.24073791503906,15.936623573303223,8.993841171264648,8.894158363342285,8.852798461914062
2010-08-02,40.70774841308594,85.12039184570312,16.49310302734375,9.220060348510742,9.080804824829102,9.036442756652832
2010-08-03,40.53330612182617,84.7127456665039,16.487186431884766,9.116121292114258,9.03211498260498,8.992719650268555
2010-08-04,40.94326400756836,85.27892303466797,16.61446189880371,9.152804374694824,9.105154037475586,9.030614852905273
2010-08-05,40.84733581542969,85.1883316040039,16.66773796081543,9.116121292114258,9.0645751953125,9.016037940979004
2010-08-06,40.78627014160156,84.84107971191406,16.469417572021484,9.036638259887695,9.04023265838623,9.033529281616211
2010-08-09,41.06537628173828,85.29401397705078,16.53750228881836,9.08554744720459,9.101097106933594,9.065593719482422
2010-08-10,40.70774841308594,84.83352661132812,16.401348114013672,9.006067276000977,9.007770538330078,9.118061065673828
2010-08-11,39.60000991821289,82.50850677490234,15.912948608398438,8.688135147094727,8.792720794677734,8.934420585632324
2010-08-12,39.28600311279297,82.00274658203125,15.81822395324707,8.626995086669922,8.670994758605957,8.916930198669434
2010-08-13,39.00688934326172,81.76117706298828,15.791580200195312,8.602537155151367,8.630415916442871,8.948992729187012
2010-08-16,39.0766716003418,81.72341918945312,15.788625717163086,8.578079223632812,8.646649360656738,8.948992729187012
2010-08-17,39.573848724365234,82.72740936279297,16.05206871032715,8.645334243774414,8.739974021911621,9.036442756652832
2010-08-18,39.7308464050293,82.87841033935547,15.898148536682129,8.682019233703613,8.788661003112793,8.98688793182373
2010-08-19,39.12898254394531,81.43656158447266,15.64062213897705,8.480253219604492,8.683168411254883,8.85862922668457
2010-08-20,39.18132019042969,81.17234802246094,15.44821834564209,8.455791473388672,8.662879943847656,8.881949424743652
2010-08-23,38.79755401611328,80.86288452148438,15.454147338867188,8.400774002075195,8.585784912109375,8.940251350402832
2010-08-24,38.073570251464844,79.66255187988281,15.214385032653809,8.260149002075195,8.46811580657959,8.954824447631836
2010-08-25,38.43994140625,79.97209930419922,15.167016983032227,8.284605979919434,8.52086353302002,8.948992729187012
2010-08-26,37.977630615234375,79.4361343383789,15.030860900878906,8.217345237731934,8.43565559387207,8.908184051513672
2010-08-27,38.43994140625,80.66657257080078,15.421585083007812,8.39465618133545,8.537094116210938,9.077253341674805
2010-08-30,38.0386848449707,79.49651336669922,15.196627616882324,8.217345237731934,8.423484802246094,8.940251350402832
2010-08-31,37.90784454345703,79.49651336669922,15.155179977416992,8.290714263916016,8.395081520080566,8.981060028076172
2010-09-01,39.04177474975586,81.8744125366211,15.720544815063477,8.608650207519531,8.610128402709961,9.176363945007324
2010-09-02,39.477901458740234,82.6368179321289,15.850784301757812,8.69424819946289,8.687223434448242,9.176363945007324
2010-09-03,40.13207244873047,83.70874786376953,16.04318618774414,8.877670288085938,8.817066192626953,9.217172622680664
2010-09-07,39.8616828918457,82.76517486572266,15.803424835205078,8.675905227661133,8.744032859802246,9.1705322265625
2010-09-08,40.3414192199707,83.346435546875,15.939581871032715,8.761503219604492,8.792720794677734,9.12680721282959
2010-09-09,40.498409271240234,83.73141479492188,15.972147941589355,8.871559143066406,8.817066192626953,9.217172622680664
2010-09-10,40.646697998046875,84.1541519165039,16.137901306152344,8.883783340454102,8.82111930847168,9.164704322814941
2010-09-13,41.21366882324219,85.0901870727539,16.268142700195312,9.073318481445312,8.979365348815918,9.196768760681152
2010-09-14,41.388118743896484,85.03733825683594,16.21190071105957,8.993841171264648,9.015885353088379,9.185110092163086
2010-09-15,41.64978790283203,85.36193084716797,16.179344177246094,9.024410247802734,9.07269287109375,9.132638931274414
2010-09-16,41.81550979614258,85.33930969238281,16.10533905029297,8.99995231628418,9.12544059753418,9.100573539733887
2010-09-17,41.95714569091797,85.37117767333984,16.024761199951172,8.952766418457031,9.174712181091309,9.084962844848633
2010-09-20,42.69154739379883,86.67654418945312,16.295360565185547,9.124345779418945,9.309097290039062,9.205705642700195
2010-09-21,42.68280792236328,86.50196838378906,16.3072509765625,9.038557052612305,9.292805671691895,9.158588409423828
2010-09-22,42.56913375854492,86.07698059082031,16.188310623168945,8.89148998260498,9.248015403747559,9.223373413085938
2010-09-23,42.551658630371094,85.3787841796875,16.08719825744629,8.7199125289917,9.235795021057129,9.117356300354004
2010-09-24,43.417213439941406,87.13945007324219,16.435123443603516,8.952766418457031,9.414974212646484,9.264603614807129
2010-09-27,43.18114471435547,86.72207641601562,16.37266731262207,8.854721069335938,9.419046401977539,9.282276153564453
2010-09-28,43.163673400878906,87.02561950683594,16.488643646240234,8.8731050491333,9.431264877319336,9.288162231445312
2010-09-29,43.09370803833008,86.87382507324219,16.664081573486328,8.805697441101074,9.410903930664062,9.270493507385254
2010-09-30,42.9013786315918,86.61579132080078,16.670032501220703,8.79344367980957,9.374250411987305,9.241042137145996
2010-10-01,42.84892272949219,86.98008728027344,16.893049240112305,8.885359764099121,9.378323554992676,9.291107177734375
2010-10-04,42.38554763793945,86.32742309570312,16.68192481994629,8.82408332824707,9.300952911376953,9.2734375
2010-10-05,43.417213439941406,88.06532287597656,17.07443618774414,9.026300430297852,9.48420524597168,9.376507759094238
2010-10-06,43.04126739501953,88.0577621459961,17.22609519958496,9.020174026489258,9.439411163330078,9.332335472106934
2010-10-07,43.19863510131836,87.95150756835938,17.139856338500977,8.983405113220215,9.439411163330078,9.350006103515625
2010-10-08,43.495906829833984,88.44479370117188,17.353960037231445,9.007919311523438,9.49234676361084,9.379453659057617
2010-10-11,43.51338577270508,88.52830505371094,17.401540756225586,8.995664596557617,9.508637428283691,9.38239860534668
2010-10-12,43.810646057128906,88.80149841308594,17.37477684020996,9.099837303161621,9.56564712524414,9.344117164611816
2010-10-13,44.16908264160156,89.49213409423828,17.585905075073242,9.105964660644531,9.64301872253418,9.379453659057617
2010-10-14,44.08167266845703,89.14301300048828,17.55913543701172,8.946639060974121,9.647089958190918,9.364731788635254
2010-10-15,45.01714324951172,89.32514953613281,17.606721878051758,8.79344367980957,9.809983253479004,9.394179344177246
2010-10-18,44.85103988647461,89.76536560058594,17.654293060302734,8.989533424377441,9.875138282775879,9.394179344177246
2010-10-19,44.43138885498047,88.58902740478516,17.30341148376465,8.866979598999023,9.700034141540527,9.411846160888672
2010-10-20,44.754878997802734,89.45420837402344,17.526430130004883,8.952766418457031,9.781473159790039,9.488415718078613
2010-10-21,44.842315673828125,89.6514663696289,17.517505645751953,8.952766418457031,9.78962230682373,9.447186470031738
2010-10-22,45.148292541503906,89.81845092773438,17.63348388671875,8.946639060974121,9.818124771118164,9.385344505310059
2010-10-25,45.366886138916016,90.08405303955078,17.681055068969727,8.91600227355957,9.846630096435547,9.364731788635254
2010-10-26,45.48927307128906,90.09925842285156,17.716747283935547,8.92825698852539,9.871064186096191,9.341172218322754
2010-10-27,45.62916564941406,89.84122467041016,17.642396926879883,8.934385299682617,9.899569511413574,9.302889823913574
2010-10-28,45.725337982177734,89.85638427734375,17.60374641418457,8.934385299682617,9.899569511413574,9.326444625854492
2010-10-29,45.62042236328125,89.92473602294922,17.615636825561523,8.92213249206543,9.915855407714844,9.341172218322754
2010-11-01,45.65538024902344,89.95506286621094,17.636455535888672,8.92213249206543,9.924005508422852,9.249879837036133
2010-11-02,46.14500045776367,90.6684799194336,17.829736709594727,8.946639060974121,10.021733283996582,9.35883903503418
2010-11-03,46.35481262207031,91.03273010253906,17.868396759033203,9.032427787780762,10.07874870300293,9.341172218322754
2010-11-04,46.92311096191406,92.78585052490234,18.436359405517578,9.332694053649902,10.229415893554688,9.441298484802246
2010-11-05,46.92311096191406,93.13494873046875,18.528535842895508,9.547168731689453,10.221275329589844,9.438349723815918
2010-11-08,46.98433303833008,92.96037292480469,18.585033416748047,9.473630905151367,10.229415893554688,9.385344505310059
2010-11-09,46.73077392578125,92.29255676269531,18.54935073852539,9.295928001403809,10.200916290283203,9.352950096130371
2010-11-10,46.96683120727539,92.6644058227539,18.787242889404297,9.40009880065918,10.209054946899414,9.311720848083496
2010-11-11,46.6695556640625,92.31534576416016,18.995393753051758,9.30817699432373,10.054315567016602,9.305835723876953
2010-11-12,45.90892791748047,91.22247314453125,18.715871810913086,9.154986381530762,9.911786079406738,9.229263305664062
2010-11-15,45.73407745361328,91.09341430664062,18.62071418762207,9.19787883758545,9.883280754089355,9.261659622192383
2010-11-16,44.98219299316406,89.67424011230469,18.27280044555664,9.044684410095215,9.704102516174316,9.152698516845703
2010-11-17,45.11334228515625,89.71979522705078,18.34714126586914,8.983405113220215,9.708175659179688,9.149752616882324
2010-11-18,45.838985443115234,91.04033660888672,18.751550674438477,9.105964660644531,9.871064186096191,9.202762603759766
2010-11-19,45.87397003173828,91.29077911376953,18.90915870666504,9.105964660644531,9.899569511413574,9.1674222946167
2010-11-22,46.25865936279297,91.21487426757812,18.849679946899414,8.971150398254395,9.956581115722656,9.193927764892578
2010-11-23,45.52424621582031,89.89439392089844,18.480958938598633,8.830207824707031,9.809983253479004,9.093799591064453
2010-11-24,46.44225311279297,91.22247314453125,18.81399917602539,8.965023040771484,9.972870826721191,9.149752616882324
2010-11-26,46.13624954223633,90.15997314453125,18.588008880615234,8.836336135864258,9.875138282775879,9.087907791137695
2010-11-29,46.101287841796875,90.43318176269531,18.712902069091797,8.909872055053711,9.850704193115234,9.07024097442627
2010-11-30,45.5417366027832,89.92473602294922,18.64748191833496,8.86085033416748,9.752968788146973,9.05846118927002
2010-12-01,46.50345230102539,91.83721160888672,19.200571060180664,9.038557052612305,9.960650444030762,9.164482116699219
2010-12-02,46.97557067871094,93.01351165771484,19.486032485961914,9.27141284942627,10.07874870300293,9.1909818649292
2010-12-03,47.09796905517578,93.26399230957031,19.572267532348633,9.30205249786377,10.103179931640625,9.211596488952637
2010-12-06,47.08048629760742,93.16531372070312,19.63768768310547,9.28979778289795,10.103179931640625,9.185090065002441
2010-12-07,47.106712341308594,93.21843719482422,19.5633544921875,9.30205249786377,10.115396499633789,9.123249053955078
2010-12-08,47.28158950805664,93.55994415283203,19.47117042541504,9.45525074005127,10.200916290283203,9.09085750579834
2010-12-09,47.325279235839844,93.92423248291016,19.515769958496094,9.571677207946777,10.209054946899414,9.129135131835938
2010-12-10,47.6400260925293,94.47067260742188,19.59606170654297,9.657468795776367,10.25792407989502,9.164482116699219
2010-12-13,47.47392272949219,94.5313491821289,19.762577056884766,9.651341438293457,10.237565040588379,9.208651542663574
2010-12-14,47.561344146728516,94.6148452758789,19.670398712158203,9.5655517578125,10.253850936889648,9.232210159301758
2010-12-15,47.351524353027344,94.18225860595703,19.5633544921875,9.485888481140137,10.213130950927734,9.152698516845703
2010-12-16,47.718719482421875,94.72869873046875,19.673370361328125,9.49814224243164,10.229415893554688,9.235154151916504
2010-12-17,47.760780334472656,94.83016204833984,19.680240631103516,9.55103588104248,10.249855041503906,9.283135414123535
2010-12-20,47.795814514160156,95.05904388427734,19.80867576599121,9.557188987731934,10.258028030395508,9.29505443572998
2010-12-21,48.084896087646484,95.66173553466797,20.00880241394043,9.723238945007324,10.319328308105469,9.2980375289917
2010-12-22,48.07614517211914,95.95928192138672,20.077486038208008,9.833937644958496,10.307065963745117,9.339756965637207
2010-12-23,47.953495025634766,95.82194519042969,20.134241104125977,9.760136604309082,10.302982330322266,9.345721244812012
2010-12-27,47.979774475097656,95.86009216308594,20.06255531311035,9.84624195098877,10.32341480255127,9.351675033569336
2010-12-28,47.89216995239258,95.99740600585938,20.137229919433594,9.84624195098877,10.31116008758545,9.384458541870117
2010-12-29,47.99729537963867,96.06608581542969,20.337343215942383,9.827787399291992,10.331591606140137,9.351675033569336
2010-12-30,47.8834114074707,95.91350555419922,20.355270385742188,9.797038078308105,10.307065963745117,9.336776733398438
2010-12-31,47.708213806152344,95.93639373779297,20.385133743286133,9.809337615966797,10.294809341430664,9.339756965637207
2011-01-03,48.45283508300781,96.92820739746094,20.53746223449707,10.024588584899902,10.409239768981934,9.384458541870117
